1, 0.001, 0.20923975110054016
1, 0.001, 0.17692333459854126
1, 0.001, 0.18108564615249634
1, 0.001, 0.11603894084692001
1, 0.001, 0.2688186764717102
1, 0.001, 0.35134729743003845
1, 0.001, 0.3999141454696655
1, 0.001, 0.1576296091079712
1, 0.001, 0.06307929754257202
1, 0.001, 0.14567118883132935
1, 0.001, 0.27937912940979004
1, 0.001, 0.27122288942337036
1, 0.001, 0.15194077789783478
1, 0.001, 0.6875474452972412
1, 0.001, 0.4717496931552887
1, 0.001, 0.18242935836315155
1, 0.001, 0.036038655787706375
1, 0.001, 0.8561837077140808
1, 0.001, 0.2376513034105301
1, 0.001, 0.9350307583808899
1, 0.001, 0.21559026837348938
1, 0.001, 0.2609446346759796
1, 0.001, 0.8911005854606628
1, 0.001, 0.029208967462182045
1, 0.001, 0.1839737892150879
1, 0.001, 0.5186765193939209
1, 0.001, 0.15016049146652222
1, 0.001, 0.49195072054862976
1, 0.001, 0.4142882525920868
1, 0.001, 0.19684356451034546
1, 0.001, 0.27726301550865173
1, 0.001, 0.5044364333152771
1, 0.001, 0.5459796786308289
1, 0.001, 0.5186631083488464
1, 0.001, 0.16415852308273315
1, 0.001, 0.28358933329582214
1, 0.001, 0.5381938815116882
1, 0.001, 0.5028034448623657
1, 0.001, 0.2025461196899414
1, 0.001, 0.15421080589294434
1, 0.001, 0.5698617696762085
1, 0.001, 0.1837480515241623
1, 0.001, 0.8276057839393616
1, 0.001, 0.14760470390319824
1, 0.001, 0.22110220789909363
1, 0.001, 0.5309985876083374
1, 0.001, 0.2330651879310608
1, 0.001, 0.6108290553092957
1, 0.001, 0.9584993720054626
1, 0.001, 0.20150497555732727
1, 0.001, 0.1954796463251114
1, 0.001, 0.3913118541240692
1, 0.001, 0.10877274721860886
1, 0.001, 0.19080586731433868
1, 0.001, 0.4201279878616333
1, 0.001, 0.08418433368206024
1, 0.001, 0.14191122353076935
1, 0.001, 0.480837881565094
1, 0.001, 0.16577930748462677
1, 0.001, 0.7250731587409973
1, 0.001, 0.23780307173728943
1, 0.001, 0.10835157334804535
1, 0.001, 0.6252504587173462
1, 0.001, 0.14900225400924683
1, 0.001, 0.5509139895439148
1, 0.001, 0.25668081641197205
1, 0.001, 0.95189368724823
1, 0.001, 0.18281368911266327
1, 0.001, 0.9670166969299316
1, 0.001, 0.06733822077512741
1, 0.001, 0.8021416664123535
1, 0.001, 0.13822008669376373
1, 0.001, 0.09187164157629013
1, 0.001, 0.1098095029592514
1, 0.001, 0.08475123345851898
1, 0.001, 0.9007529020309448
1, 0.001, 0.08502878993749619
1, 0.001, 0.04968566820025444
1, 0.001, 0.31203317642211914
1, 0.001, 0.29544970393180847
1, 0.001, 0.8616861701011658
1, 0.001, 0.9347686171531677
1, 0.001, 0.046428777277469635
1, 0.001, 0.3539694547653198
1, 0.001, 0.841288685798645
1, 0.001, 0.5220764875411987
1, 0.001, 0.33221983909606934
1, 0.001, 0.684613823890686
1, 0.001, 0.5752559900283813
1, 0.001, 0.21330738067626953
1, 0.001, 0.16028761863708496
1, 0.001, 0.0541103333234787
1, 0.001, 0.03335665166378021
1, 0.001, 0.9809261560440063
1, 0.001, 0.2709316909313202
1, 0.001, 0.2947280704975128
1, 0.001, 0.9756405353546143
1, 0.001, 0.1510438174009323
1, 0.001, 0.10071879625320435
1, 0.001, 0.9114921689033508
1, 0.001, 0.1313522309064865
1, 0.001, 0.14679808914661407
1, 0.001, 0.5922356247901917
1, 0.001, 0.24770210683345795
1, 0.001, 0.4237167537212372
1, 0.001, 0.21813899278640747
1, 0.001, 0.34724298119544983
1, 0.001, 0.06507732719182968
1, 0.001, 0.0971231758594513
1, 0.001, 0.15064342319965363
1, 0.001, 0.33817246556282043
1, 0.001, 0.09265178442001343
1, 0.001, 0.27580195665359497
1, 0.001, 0.9455057978630066
1, 0.001, 0.28680557012557983
1, 0.001, 0.5445187091827393
1, 0.001, 0.2514553964138031
1, 0.001, 0.7324991226196289
1, 0.001, 0.6470442414283752
1, 0.001, 0.09681645035743713
1, 0.001, 0.1317691206932068
1, 0.001, 0.4011959731578827
1, 0.001, 0.15323062241077423
1, 0.001, 0.484546422958374
1, 0.001, 0.9661915898323059
1, 0.001, 0.2131098508834839
1, 0.001, 0.46080997586250305
1, 0.001, 0.473869264125824
1, 0.001, 0.08673984557390213
1, 0.001, 0.35492026805877686
1, 0.001, 0.3363422751426697
1, 0.001, 0.6241530776023865
1, 0.001, 0.41210561990737915
1, 0.001, 0.2538693845272064
1, 0.001, 0.5206423997879028
1, 0.001, 0.306536465883255
1, 0.001, 0.37628644704818726
1, 0.001, 0.39672592282295227
1, 0.001, 0.14307279884815216
1, 0.001, 0.5863804221153259
1, 0.001, 0.15531569719314575
1, 0.001, 0.9614962935447693
1, 0.001, 0.4108717739582062
1, 0.001, 0.2485451102256775
1, 0.001, 0.7968719601631165
1, 0.001, 0.2113613486289978
1, 0.001, 0.10528390854597092
1, 0.001, 0.09454333037137985
1, 0.001, 0.9710058569908142
1, 0.001, 0.9048751592636108
1, 0.001, 0.953719973564148
1, 0.001, 0.9363054633140564
1, 0.001, 0.6566003561019897
1, 0.001, 0.8536020517349243
1, 0.001, 0.9447504878044128
1, 0.001, 0.07586352527141571
1, 0.001, 0.07242422550916672
1, 0.001, 0.30563732981681824
1, 0.001, 0.08652883023023605
1, 0.001, 0.10730180889368057
