1, 0.001, 0.2021983414888382
1, 0.001, 0.15082426369190216
1, 0.001, 0.17689332365989685
1, 0.001, 0.11190339922904968
1, 0.001, 0.25401225686073303
1, 0.001, 0.346673846244812
1, 0.001, 0.3598066568374634
1, 0.001, 0.14922404289245605
1, 0.001, 0.05857553333044052
1, 0.001, 0.13801506161689758
1, 0.001, 0.27384084463119507
1, 0.001, 0.261799693107605
1, 0.001, 0.13462355732917786
1, 0.001, 0.6577417254447937
1, 0.001, 0.450882226228714
1, 0.001, 0.16032597422599792
1, 0.001, 0.03153112530708313
1, 0.001, 0.8310956954956055
1, 0.001, 0.2284342497587204
1, 0.001, 0.9287274479866028
1, 0.001, 0.1998043805360794
1, 0.001, 0.22906708717346191
1, 0.001, 0.8803836703300476
1, 0.001, 0.02675546519458294
1, 0.001, 0.16371555626392365
1, 0.001, 0.5067713856697083
1, 0.001, 0.14137887954711914
1, 0.001, 0.42892149090766907
1, 0.001, 0.39148399233818054
1, 0.001, 0.19023524224758148
1, 0.001, 0.2370545119047165
1, 0.001, 0.4411786198616028
1, 0.001, 0.5331730842590332
1, 0.001, 0.4836779832839966
1, 0.001, 0.14175373315811157
1, 0.001, 0.2640399634838104
1, 0.001, 0.5145691633224487
1, 0.001, 0.4823256731033325
1, 0.001, 0.1948990523815155
1, 0.001, 0.15021127462387085
1, 0.001, 0.5356199145317078
1, 0.001, 0.1788989007472992
1, 0.001, 0.7968456745147705
1, 0.001, 0.1431979238986969
1, 0.001, 0.21386006474494934
1, 0.001, 0.5115874409675598
1, 0.001, 0.22926762700080872
1, 0.001, 0.586633563041687
1, 0.001, 0.9540467858314514
1, 0.001, 0.17262527346611023
1, 0.001, 0.1911497414112091
1, 0.001, 0.38234591484069824
1, 0.001, 0.10428481549024582
1, 0.001, 0.17021574079990387
1, 0.001, 0.4011358320713043
1, 0.001, 0.0728795975446701
1, 0.001, 0.13379518687725067
1, 0.001, 0.4426548182964325
1, 0.001, 0.16154855489730835
1, 0.001, 0.683445394039154
1, 0.001, 0.20899327099323273
1, 0.001, 0.095303975045681
1, 0.001, 0.610444962978363
1, 0.001, 0.14518316090106964
1, 0.001, 0.5280160307884216
1, 0.001, 0.2511565089225769
1, 0.001, 0.9473205804824829
1, 0.001, 0.18036635220050812
1, 0.001, 0.9639235138893127
1, 0.001, 0.06323245167732239
1, 0.001, 0.782608151435852
1, 0.001, 0.13383501768112183
1, 0.001, 0.08327096700668335
1, 0.001, 0.10565051436424255
1, 0.001, 0.07938431948423386
1, 0.001, 0.8894855976104736
1, 0.001, 0.08074095845222473
1, 0.001, 0.04176803678274155
1, 0.001, 0.30698686838150024
1, 0.001, 0.26172488927841187
1, 0.001, 0.8482657670974731
1, 0.001, 0.9284687042236328
1, 0.001, 0.03653279319405556
1, 0.001, 0.349337637424469
1, 0.001, 0.8130015134811401
1, 0.001, 0.4940725564956665
1, 0.001, 0.32726821303367615
1, 0.001, 0.654797375202179
1, 0.001, 0.5530261993408203
1, 0.001, 0.194802388548851
1, 0.001, 0.1405262053012848
1, 0.001, 0.04666832089424133
1, 0.001, 0.030733337625861168
1, 0.001, 0.9789806604385376
1, 0.001, 0.2660762071609497
1, 0.001, 0.28948262333869934
1, 0.001, 0.9731782674789429
1, 0.001, 0.14702802896499634
